"Country","Year","Elected","year1","year2","year3","year4","year5","year6"
"Syrian Arab Republic",1995,"n",1.16,1.1,1.08,1.08,1.05,1.01
"Syrian Arab Republic",1996,"n",1.1,1.08,1.08,1.05,1.01,1.07
"Syrian Arab Republic",1997,"n",1.08,1.08,1.05,1.01,1.07,0.98
"Syrian Arab Republic",1998,"n",1.08,1.05,1.01,1.07,0.98,1.05
"Syrian Arab Republic",1999,"n",1.05,1.01,1.07,0.98,1.05,1.06
"Syrian Arab Republic",2000,"n",1.01,1.07,0.98,1.05,1.06,1.08
"Syrian Arab Republic",2001,"n",1.07,0.98,1.05,1.06,1.08,1
"Syrian Arab Republic",2002,"y",0.98,1.05,1.06,1.08,1,1.13
"Syrian Arab Republic",2003,"n",1.05,1.06,1.08,1,1.13,1.08
"Syrian Arab Republic",2004,"n",1.06,1.08,1,1.13,1.08,1.08
"Syrian Arab Republic",2005,"n",1.08,1,1.13,1.08,1.08,1.09
"Syrian Arab Republic",2006,"n",1,1.13,1.08,1.08,1.09,1.07
"Syrian Arab Republic",2007,"n",1.13,1.08,1.08,1.09,1.07,1.07
"Syrian Arab Republic",2008,"n",1.08,1.08,1.09,1.07,1.07,1.05
"Syrian Arab Republic",2009,"n",1.08,1.09,1.07,1.07,1.05,
"Taiwan Province of China",1984,"n",1.16,1.1,1.13,1.13,1.07,1.13
"Taiwan Province of China",1985,"n",1.1,1.13,1.13,1.07,1.13,1.14
"Taiwan Province of China",1986,"n",1.13,1.13,1.07,1.13,1.14,1.09
"Taiwan Province of China",1987,"n",1.13,1.07,1.13,1.14,1.09,1.14
"Taiwan Province of China",1988,"n",1.07,1.13,1.14,1.09,1.14,1.11
"Taiwan Province of China",1989,"n",1.13,1.14,1.09,1.14,1.11,1.12
"Taiwan Province of China",1990,"n",1.14,1.09,1.14,1.11,1.12,1.1
"Taiwan Province of China",1991,"n",1.09,1.14,1.11,1.12,1.1,1.09
"Taiwan Province of China",1992,"n",1.14,1.11,1.12,1.1,1.09,1.1
"Taiwan Province of China",1993,"n",1.11,1.12,1.1,1.09,1.1,1.09
"Taiwan Province of China",1994,"n",1.12,1.1,1.09,1.1,1.09,1.08
"Taiwan Province of China",1995,"n",1.1,1.09,1.1,1.09,1.08,1.07
"Taiwan Province of China",1996,"n",1.09,1.1,1.09,1.08,1.07,1.05
"Taiwan Province of China",1997,"n",1.1,1.09,1.08,1.07,1.05,1.08
"Taiwan Province of China",1998,"n",1.09,1.08,1.07,1.05,1.08,1.08
"Taiwan Province of China",1999,"n",1.08,1.07,1.05,1.08,1.08,1.01
"Taiwan Province of China",2000,"n",1.07,1.05,1.08,1.08,1.01,1.07
"Taiwan Province of China",2001,"n",1.05,1.08,1.08,1.01,1.07,1.06
"Taiwan Province of China",2002,"n",1.08,1.08,1.01,1.07,1.06,1.1
"Taiwan Province of China",2003,"n",1.08,1.01,1.07,1.06,1.1,1.07
"Taiwan Province of China",2004,"n",1.01,1.07,1.06,1.1,1.07,1.09
"Taiwan Province of China",2005,"n",1.07,1.06,1.1,1.07,1.09,1.09
"Taiwan Province of China",2006,"n",1.06,1.1,1.07,1.09,1.09,1.03
"Taiwan Province of China",2007,"n",1.1,1.07,1.09,1.09,1.03,0.99
"Taiwan Province of China",2008,"n",1.07,1.09,1.09,1.03,0.99,1.12
"Taiwan Province of China",2009,"n",1.09,1.09,1.03,0.99,1.12,1.06
"Tajikistan",1984,"n",,,,,,
"Tajikistan",1985,"n",,,,,,
"Tajikistan",1986,"n",,,,,,
"Tajikistan",1987,"n",,,,,,
"Tajikistan",1988,"n",,,,,,
"Tajikistan",1989,"n",,,,,,
"Tajikistan",1990,"n",,,,,,
"Tajikistan",1991,"n",,,,,,0.91
"Tajikistan",1992,"n",,,,,0.91,0.8
"Tajikistan",1993,"n",,,,0.91,0.8,0.89
"Tajikistan",1994,"n",,,0.91,0.8,0.89,0.97
"Tajikistan",1995,"n",,0.91,0.8,0.89,0.97,1.03
"Tajikistan",1996,"n",0.91,0.8,0.89,0.97,1.03,1.06
"Tajikistan",1997,"n",0.8,0.89,0.97,1.03,1.06,1.05
"Tajikistan",1998,"n",0.89,0.97,1.03,1.06,1.05,1.11
"Tajikistan",1999,"n",0.97,1.03,1.06,1.05,1.11,1.13
"Tajikistan",2000,"n",1.03,1.06,1.05,1.11,1.13,1.11
"Tajikistan",2001,"n",1.06,1.05,1.11,1.13,1.11,1.13
"Tajikistan",2002,"n",1.05,1.11,1.13,1.11,1.13,1.13
"Tajikistan",2003,"n",1.11,1.13,1.11,1.13,1.13,1.1
"Tajikistan",2004,"n",1.13,1.11,1.13,1.13,1.1,1.1
"Tajikistan",2005,"n",1.11,1.13,1.13,1.1,1.1,1.11
"Tajikistan",2006,"n",1.13,1.13,1.1,1.1,1.11,1.1
"Tajikistan",2007,"n",1.13,1.1,1.1,1.11,1.1,1.05
"Tajikistan",2008,"n",1.1,1.1,1.11,1.1,1.05,1.08
"Tajikistan",2009,"n",1.1,1.11,1.1,1.05,1.08,1.1
"Tanzania",1984,"n",1.11,1.06,1.03,1.04,1.07,1.08
"Tanzania",1985,"n",1.06,1.03,1.04,1.07,1.08,1.09
"Tanzania",1986,"n",1.03,1.04,1.07,1.08,1.09,1.1
"Tanzania",1987,"n",1.04,1.07,1.08,1.09,1.1,1.08
"Tanzania",1988,"n",1.07,1.08,1.09,1.1,1.08,1.11
"Tanzania",1989,"n",1.08,1.09,1.1,1.08,1.11,1.06
"Tanzania",1990,"n",1.09,1.1,1.08,1.11,1.06,1.03
"Tanzania",1991,"n",1.1,1.08,1.11,1.06,1.03,1.03
"Tanzania",1992,"n",1.08,1.11,1.06,1.03,1.03,1.04
"Tanzania",1993,"n",1.11,1.06,1.03,1.03,1.04,1.06
"Tanzania",1994,"n",1.06,1.03,1.03,1.04,1.06,1.07
"Tanzania",1995,"n",1.03,1.03,1.04,1.06,1.07,1.05
"Tanzania",1996,"n",1.03,1.04,1.06,1.07,1.05,1.05
"Tanzania",1997,"n",1.04,1.06,1.07,1.05,1.05,1.05
"Tanzania",1998,"n",1.06,1.07,1.05,1.05,1.05,1.07
"Tanzania",1999,"n",1.07,1.05,1.05,1.05,1.07,1.08
"Tanzania",2000,"n",1.05,1.05,1.05,1.07,1.08,1.09
"Tanzania",2001,"n",1.05,1.05,1.07,1.08,1.09,1.09
"Tanzania",2002,"n",1.05,1.07,1.08,1.09,1.09,1.09
"Tanzania",2003,"n",1.07,1.08,1.09,1.09,1.09,1.09
"Tanzania",2004,"n",1.08,1.09,1.09,1.09,1.09,1.11
"Tanzania",2005,"y",1.09,1.09,1.09,1.09,1.11,1.1
"Tanzania",2006,"n",1.09,1.09,1.09,1.11,1.1,1.1
"Tanzania",2007,"n",1.09,1.09,1.11,1.1,1.1,1.08
"Tanzania",2008,"n",1.09,1.11,1.1,1.1,1.08,1.08
"Tanzania",2009,"n",1.11,1.1,1.1,1.08,1.08,1.09
"Thailand",1984,"n",1.16,1.12,1.1,1.1,1.08,1.08
"Thailand",1985,"y",1.12,1.1,1.1,1.08,1.08,1.13
"Thailand",1986,"n",1.1,1.1,1.08,1.08,1.13,1.17
"Thailand",1987,"n",1.1,1.08,1.08,1.13,1.17,1.16
"Thailand",1988,"n",1.08,1.08,1.13,1.17,1.16,1.16
"Thailand",1989,"n",1.08,1.13,1.17,1.16,1.16,1.12
"Thailand",1990,"n",1.13,1.17,1.16,1.16,1.12,1.11
"Thailand",1991,"n",1.17,1.16,1.16,1.12,1.11,1.11
"Thailand",1992,"n",1.16,1.16,1.12,1.11,1.11,1.11
"Thailand",1993,"n",1.16,1.12,1.11,1.11,1.11,1.12
"Thailand",1994,"n",1.12,1.11,1.11,1.11,1.12,1.08
"Thailand",1995,"n",1.11,1.11,1.11,1.12,1.08,1
"Thailand",1996,"n",1.11,1.11,1.12,1.08,1,0.91
"Thailand",1997,"n",1.11,1.12,1.08,1,0.91,1.06
"Thailand",1998,"n",1.12,1.08,1,0.91,1.06,1.07
"Thailand",1999,"n",1.08,1,0.91,1.06,1.07,1.04
"Thailand",2000,"n",1,0.91,1.06,1.07,1.04,1.07
"Thailand",2001,"n",0.91,1.06,1.07,1.04,1.07,1.09
"Thailand",2002,"n",1.06,1.07,1.04,1.07,1.09,1.09
"Thailand",2003,"n",1.07,1.04,1.07,1.09,1.09,1.08
"Thailand",2004,"n",1.04,1.07,1.09,1.09,1.08,1.09
"Thailand",2005,"n",1.07,1.09,1.09,1.08,1.09,1.08
"Thailand",2006,"n",1.09,1.09,1.08,1.09,1.08,1.05
"Thailand",2007,"n",1.09,1.08,1.09,1.08,1.05,0.99
"Thailand",2008,"n",1.08,1.09,1.08,1.05,0.99,1.09
"Thailand",2009,"n",1.09,1.08,1.05,0.99,1.09,1.02
"The Bahamas",1984,"n",1.06,1.13,1.11,1.06,1.07,1.05
"The Bahamas",1985,"n",1.13,1.11,1.06,1.07,1.05,1.07
"The Bahamas",1986,"n",1.11,1.06,1.07,1.05,1.07,1.06
"The Bahamas",1987,"n",1.06,1.07,1.05,1.07,1.06,1.06
"The Bahamas",1988,"n",1.07,1.05,1.07,1.06,1.06,1.05
"The Bahamas",1989,"n",1.05,1.07,1.06,1.06,1.05,0.98
"The Bahamas",1990,"n",1.07,1.06,1.06,1.05,0.98,0.99
"The Bahamas",1991,"n",1.06,1.06,1.05,0.98,0.99,1.03
"The Bahamas",1992,"n",1.06,1.05,0.98,0.99,1.03,1.05
"The Bahamas",1993,"n",1.05,0.98,0.99,1.03,1.05,1.05
"The Bahamas",1994,"n",0.98,0.99,1.03,1.05,1.05,1.07
"The Bahamas",1995,"n",0.99,1.03,1.05,1.05,1.07,1.14
"The Bahamas",1996,"n",1.03,1.05,1.05,1.07,1.14,1.06
"The Bahamas",1997,"n",1.05,1.05,1.07,1.14,1.06,1.09
"The Bahamas",1998,"n",1.05,1.07,1.14,1.06,1.09,1.06
"The Bahamas",1999,"n",1.07,1.14,1.06,1.09,1.06,1.05
"The Bahamas",2000,"n",1.14,1.06,1.09,1.06,1.05,1.04
"The Bahamas",2001,"n",1.06,1.09,1.06,1.05,1.04,1.01
"The Bahamas",2002,"n",1.09,1.06,1.05,1.04,1.01,1.04
"The Bahamas",2003,"n",1.06,1.05,1.04,1.01,1.04,1.09
"The Bahamas",2004,"n",1.05,1.04,1.01,1.04,1.09,1.06
"The Bahamas",2005,"n",1.04,1.01,1.04,1.09,1.06,1.04
"The Bahamas",2006,"n",1.01,1.04,1.09,1.06,1.04,1.01
"The Bahamas",2007,"n",1.04,1.09,1.06,1.04,1.01,0.96
"The Bahamas",2008,"n",1.09,1.06,1.04,1.01,0.96,1.02
"The Bahamas",2009,"n",1.06,1.04,1.01,0.96,1.02,1.04
"The Gambia",1984,"n",0.99,1.28,1.18,0.96,1.07,1.05
"The Gambia",1985,"n",1.28,1.18,0.96,1.07,1.05,1.06
"The Gambia",1986,"n",1.18,0.96,1.07,1.05,1.06,1.05
"The Gambia",1987,"n",0.96,1.07,1.05,1.06,1.05,1.08
"The Gambia",1988,"n",1.07,1.05,1.06,1.05,1.08,1.1
"The Gambia",1989,"n",1.05,1.06,1.05,1.08,1.1,1.06
"The Gambia",1990,"n",1.06,1.05,1.08,1.1,1.06,1.07
"The Gambia",1991,"n",1.05,1.08,1.1,1.06,1.07,1.08
"The Gambia",1992,"n",1.08,1.1,1.06,1.07,1.08,1.06
"The Gambia",1993,"n",1.1,1.06,1.07,1.08,1.06,0.99
"The Gambia",1994,"n",1.06,1.07,1.08,1.06,0.99,1.08
"The Gambia",1995,"n",1.07,1.08,1.06,0.99,1.08,1.07
"The Gambia",1996,"n",1.08,1.06,0.99,1.08,1.07,1.08
"The Gambia",1997,"n",1.06,0.99,1.08,1.07,1.08,1.08
"The Gambia",1998,"y",0.99,1.08,1.07,1.08,1.08,1.08
"The Gambia",1999,"n",1.08,1.07,1.08,1.08,1.08,1.08
"The Gambia",2000,"n",1.07,1.08,1.08,1.08,1.08,0.98
"The Gambia",2001,"n",1.08,1.08,1.08,1.08,0.98,1.09
"The Gambia",2002,"n",1.08,1.08,1.08,0.98,1.09,1.08
"The Gambia",2003,"n",1.08,1.08,0.98,1.09,1.08,1.02
"The Gambia",2004,"n",1.08,0.98,1.09,1.08,1.02,1.04
"The Gambia",2005,"n",0.98,1.09,1.08,1.02,1.04,1.07
"The Gambia",2006,"n",1.09,1.08,1.02,1.04,1.07,1.09
"The Gambia",2007,"n",1.08,1.02,1.04,1.07,1.09,1.08
"The Gambia",2008,"n",1.02,1.04,1.07,1.09,1.08,1.07
"The Gambia",2009,"n",1.04,1.07,1.09,1.08,1.07,1.05
"Togo",1984,"n",1.06,1.02,0.99,1.1,1.07,1.06
"Togo",1985,"n",1.02,0.99,1.1,1.07,1.06,1
"Togo",1986,"n",0.99,1.1,1.07,1.06,1,1.14
"Togo",1987,"n",1.1,1.07,1.06,1,1.14,1.08
"Togo",1988,"n",1.07,1.06,1,1.14,1.08,1.1
"Togo",1989,"n",1.06,1,1.14,1.08,1.1,1.04
"Togo",1990,"n",1,1.14,1.08,1.1,1.04,0.99
"Togo",1991,"n",1.14,1.08,1.1,1.04,0.99,0.86
"Togo",1992,"n",1.08,1.1,1.04,0.99,0.86,1.16
"Togo",1993,"n",1.1,1.04,0.99,0.86,1.16,1.09
"Togo",1994,"n",1.04,0.99,0.86,1.16,1.09,1.1
"Togo",1995,"n",0.99,0.86,1.16,1.09,1.1,1.06
"Togo",1996,"n",0.86,1.16,1.09,1.1,1.06,0.99
"Togo",1997,"n",1.16,1.09,1.1,1.06,0.99,1.04
"Togo",1998,"n",1.09,1.1,1.06,0.99,1.04,1.01
"Togo",1999,"n",1.1,1.06,0.99,1.04,1.01,1.01
"Togo",2000,"n",1.06,0.99,1.04,1.01,1.01,1.01
"Togo",2001,"n",0.99,1.04,1.01,1.01,1.01,1.07
"Togo",2002,"n",1.04,1.01,1.01,1.01,1.07,1.04
"Togo",2003,"n",1.01,1.01,1.01,1.07,1.04,1.11
"Togo",2004,"n",1.01,1.01,1.07,1.04,1.11,1.07
"Togo",2005,"n",1.01,1.07,1.04,1.11,1.07,1.05
"Togo",2006,"n",1.07,1.04,1.11,1.07,1.05,1.05
"Togo",2007,"n",1.04,1.11,1.07,1.05,1.05,1.05
"Togo",2008,"n",1.11,1.07,1.05,1.05,1.05,1.05
"Togo",2009,"n",1.07,1.05,1.05,1.05,1.05,1.06
"Tonga",1984,"n",1.24,1.2,1.1,1.5,1.09,1.11
"Tonga",1985,"n",1.2,1.1,1.5,1.09,1.11,1.05
"Tonga",1986,"n",1.1,1.5,1.09,1.11,1.05,1
"Tonga",1987,"n",1.5,1.09,1.11,1.05,1,1.05
"Tonga",1988,"n",1.09,1.11,1.05,1,1.05,1.09
"Tonga",1989,"n",1.11,1.05,1,1.05,1.09,1.1
"Tonga",1990,"n",1.05,1,1.05,1.09,1.1,0.99
"Tonga",1991,"n",1,1.05,1.09,1.1,0.99,1.02
"Tonga",1992,"n",1.05,1.09,1.1,0.99,1.02,1.04
"Tonga",1993,"n",1.09,1.1,0.99,1.02,1.04,1.07
"Tonga",1994,"n",1.1,0.99,1.02,1.04,1.07,1.02
"Tonga",1995,"n",0.99,1.02,1.04,1.07,1.02,0.99
"Tonga",1996,"n",1.02,1.04,1.07,1.02,0.99,1.05
"Tonga",1997,"n",1.04,1.07,1.02,0.99,1.05,1.04
"Tonga",1998,"n",1.07,1.02,0.99,1.05,1.04,1.05
"Tonga",1999,"n",1.02,0.99,1.05,1.04,1.05,1.06
"Tonga",2000,"n",0.99,1.05,1.04,1.05,1.06,1.06
"Tonga",2001,"n",1.05,1.04,1.05,1.06,1.06,1.03
"Tonga",2002,"n",1.04,1.05,1.06,1.06,1.03,1.06
"Tonga",2003,"n",1.05,1.06,1.06,1.03,1.06,1.06
"Tonga",2004,"n",1.06,1.06,1.03,1.06,1.06,0.99
"Tonga",2005,"n",1.06,1.03,1.06,1.06,0.99,1
"Tonga",2006,"n",1.03,1.06,1.06,0.99,1,1.03
"Tonga",2007,"n",1.06,1.06,0.99,1,1.03,1.02
"Tonga",2008,"n",1.06,0.99,1,1.03,1.02,1.03
"Tonga",2009,"n",0.99,1,1.03,1.02,1.03,1.04
"Trinidad and Tobago",1984,"n",1.14,1.1,0.93,0.98,0.99,0.99
"Trinidad and Tobago",1985,"y",1.1,0.93,0.98,0.99,0.99,0.98
"Trinidad and Tobago",1986,"n",0.93,0.98,0.99,0.99,0.98,0.99
"Trinidad and Tobago",1987,"n",0.98,0.99,0.99,0.98,0.99,1.03
"Trinidad and Tobago",1988,"n",0.99,0.99,0.98,0.99,1.03,1.05
"Trinidad and Tobago",1989,"n",0.99,0.98,0.99,1.03,1.05,1.06
"Trinidad and Tobago",1990,"n",0.98,0.99,1.03,1.05,1.06,1.01
"Trinidad and Tobago",1991,"n",0.99,1.03,1.05,1.06,1.01,1.01
"Trinidad and Tobago",1992,"n",1.03,1.05,1.06,1.01,1.01,1.06
"Trinidad and Tobago",1993,"n",1.05,1.06,1.01,1.01,1.06,1.06
"Trinidad and Tobago",1994,"n",1.06,1.01,1.01,1.06,1.06,1.09
"Trinidad and Tobago",1995,"n",1.01,1.01,1.06,1.06,1.09,1.1
"Trinidad and Tobago",1996,"n",1.01,1.06,1.06,1.09,1.1,1.09
"Trinidad and Tobago",1997,"n",1.06,1.06,1.09,1.1,1.09,1.1
"Trinidad and Tobago",1998,"n",1.06,1.09,1.1,1.09,1.1,1.1
"Trinidad and Tobago",1999,"n",1.09,1.1,1.09,1.1,1.1,1.07
"Trinidad and Tobago",2000,"n",1.1,1.09,1.1,1.1,1.07,1.1
"Trinidad and Tobago",2001,"n",1.09,1.1,1.1,1.07,1.1,1.17
"Trinidad and Tobago",2002,"n",1.1,1.1,1.07,1.1,1.17,1.12
"Trinidad and Tobago",2003,"n",1.1,1.07,1.1,1.17,1.12,1.01
"Trinidad and Tobago",2004,"n",1.07,1.1,1.17,1.12,1.01,1.17
"Trinidad and Tobago",2005,"n",1.1,1.17,1.12,1.01,1.17,1.08
"Trinidad and Tobago",2006,"n",1.17,1.12,1.01,1.17,1.08,1.05
"Trinidad and Tobago",2007,"n",1.12,1.01,1.17,1.08,1.05,0.98
"Trinidad and Tobago",2008,"n",1.01,1.17,1.08,1.05,0.98,1.01
"Trinidad and Tobago",2009,"n",1.17,1.08,1.05,0.98,1.01,1.01
"Tunisia",1984,"n",1.15,1.06,1.09,1.1,1.09,1.01
"Tunisia",1985,"n",1.06,1.09,1.1,1.09,1.01,1.1
"Tunisia",1986,"n",1.09,1.1,1.09,1.01,1.1,1.04
"Tunisia",1987,"n",1.1,1.09,1.01,1.1,1.04,1.06
"Tunisia",1988,"n",1.09,1.01,1.1,1.04,1.06,1.11
"Tunisia",1989,"n",1.01,1.1,1.04,1.06,1.11,1.08
"Tunisia",1990,"n",1.1,1.04,1.06,1.11,1.08,1.1
"Tunisia",1991,"n",1.04,1.06,1.11,1.08,1.1,1.04
"Tunisia",1992,"n",1.06,1.11,1.08,1.1,1.04,1.05
"Tunisia",1993,"n",1.11,1.08,1.1,1.04,1.05,1.04
"Tunisia",1994,"n",1.08,1.1,1.04,1.05,1.04,1.09
"Tunisia",1995,"n",1.1,1.04,1.05,1.04,1.09,1.07
"Tunisia",1996,"n",1.04,1.05,1.04,1.09,1.07,1.06
"Tunisia",1997,"n",1.05,1.04,1.09,1.07,1.06,1.08
"Tunisia",1998,"n",1.04,1.09,1.07,1.06,1.08,1.07
"Tunisia",1999,"n",1.09,1.07,1.06,1.08,1.07,1.07
"Tunisia",2000,"y",1.07,1.06,1.08,1.07,1.07,1.03
"Tunisia",2001,"n",1.06,1.08,1.07,1.07,1.03,1.08
"Tunisia",2002,"n",1.08,1.07,1.07,1.03,1.08,1.1
"Tunisia",2003,"n",1.07,1.07,1.03,1.08,1.1,1.09
"Tunisia",2004,"n",1.07,1.03,1.08,1.1,1.09,1.09
"Tunisia",2005,"n",1.03,1.08,1.1,1.09,1.09,1.09
"Tunisia",2006,"n",1.08,1.1,1.09,1.09,1.09,1.07
"Tunisia",2007,"n",1.1,1.09,1.09,1.09,1.07,1.04
"Tunisia",2008,"n",1.09,1.09,1.09,1.07,1.04,1.04
"Tunisia",2009,"n",1.09,1.09,1.07,1.04,1.04,1.01
"Turkey",1984,"n",1.14,1.1,1.09,1.11,1.07,1.09
"Turkey",1985,"n",1.1,1.09,1.11,1.07,1.09,1.13
"Turkey",1986,"n",1.09,1.11,1.07,1.09,1.13,1.06
"Turkey",1987,"n",1.11,1.07,1.09,1.13,1.06,1.04
"Turkey",1988,"n",1.07,1.09,1.13,1.06,1.04,1.13
"Turkey",1989,"n",1.09,1.13,1.06,1.04,1.13,1.05
"Turkey",1990,"n",1.13,1.06,1.04,1.13,1.05,1.08
"Turkey",1991,"n",1.06,1.04,1.13,1.05,1.08,1.1
"Turkey",1992,"n",1.04,1.13,1.05,1.08,1.1,0.97
"Turkey",1993,"n",1.13,1.05,1.08,1.1,0.97,1.09
"Turkey",1994,"n",1.05,1.08,1.1,0.97,1.09,1.09
"Turkey",1995,"n",1.08,1.1,0.97,1.09,1.09,1.09
"Turkey",1996,"n",1.1,0.97,1.09,1.09,1.09,1.04
"Turkey",1997,"n",0.97,1.09,1.09,1.09,1.04,0.98
"Turkey",1998,"n",1.09,1.09,1.09,1.04,0.98,1.09
"Turkey",1999,"n",1.09,1.09,1.04,0.98,1.09,0.96
"Turkey",2000,"n",1.09,1.04,0.98,1.09,0.96,1.08
"Turkey",2001,"n",1.04,0.98,1.09,0.96,1.08,1.07
"Turkey",2002,"n",0.98,1.09,0.96,1.08,1.07,1.15
"Turkey",2003,"n",1.09,0.96,1.08,1.07,1.15,1.13
"Turkey",2004,"n",0.96,1.08,1.07,1.15,1.13,1.1
"Turkey",2005,"n",1.08,1.07,1.15,1.13,1.1,1.08
"Turkey",2006,"n",1.07,1.15,1.13,1.1,1.08,1.03
"Turkey",2007,"n",1.15,1.13,1.1,1.08,1.03,0.96
"Turkey",2008,"n",1.13,1.1,1.08,1.03,0.96,1.1
"Turkey",2009,"y",1.1,1.08,1.03,0.96,1.1,1.11
"Turkmenistan",1984,"n",,,,,,
"Turkmenistan",1985,"n",,,,,,
"Turkmenistan",1986,"n",,,,,,
"Turkmenistan",1987,"n",,,,,,
"Turkmenistan",1988,"n",,,,,,
"Turkmenistan",1989,"n",,,,,,
"Turkmenistan",1990,"n",,,,,,
"Turkmenistan",1991,"n",,,,,,0.92
"Turkmenistan",1992,"n",,,,,0.92,0.84
"Turkmenistan",1993,"n",,,,0.92,0.84,0.95
"Turkmenistan",1994,"n",,,0.92,0.84,0.95,0.95
"Turkmenistan",1995,"n",,0.92,0.84,0.95,0.95,0.9
"Turkmenistan",1996,"n",0.92,0.84,0.95,0.95,0.9,1.08
"Turkmenistan",1997,"n",0.84,0.95,0.95,0.9,1.08,1.18
"Turkmenistan",1998,"n",0.95,0.95,0.9,1.08,1.18,1.21
"Turkmenistan",1999,"n",0.95,0.9,1.08,1.18,1.21,1.23
"Turkmenistan",2000,"n",0.9,1.08,1.18,1.21,1.23,1.18
"Turkmenistan",2001,"n",1.08,1.18,1.21,1.23,1.18,1.2
"Turkmenistan",2002,"n",1.18,1.21,1.23,1.18,1.2,1.18
"Turkmenistan",2003,"n",1.21,1.23,1.18,1.2,1.18,1.13
"Turkmenistan",2004,"n",1.23,1.18,1.2,1.18,1.13,1.15
"Turkmenistan",2005,"n",1.18,1.2,1.18,1.13,1.15,1.14
"Turkmenistan",2006,"n",1.2,1.18,1.13,1.15,1.14,1.17
"Turkmenistan",2007,"n",1.18,1.13,1.15,1.14,1.17,1.07
"Turkmenistan",2008,"n",1.13,1.15,1.14,1.17,1.07,1.1
"Turkmenistan",2009,"n",1.15,1.14,1.17,1.07,1.1,1.17
"Tuvalu",1984,"n",,,,,,
"Tuvalu",1985,"n",,,,,,
"Tuvalu",1986,"n",,,,,,
"Tuvalu",1987,"n",,,,,,
"Tuvalu",1988,"n",,,,,,
"Tuvalu",1989,"n",,,,,,
"Tuvalu",1990,"n",,,,,,
"Tuvalu",1991,"n",,,,,,
"Tuvalu",1992,"n",,,,,,
"Tuvalu",1993,"n",,,,,,
"Tuvalu",1994,"n",,,,,,
"Tuvalu",1995,"n",,,,,,
"Tuvalu",1996,"n",,,,,,
"Tuvalu",1997,"n",,,,,,
"Tuvalu",1998,"n",,,,,,
"Tuvalu",1999,"n",,,,,,1.04
"Tuvalu",2000,"n",,,,,1.04,1.12
"Tuvalu",2001,"n",,,,1.04,1.12,0.97
"Tuvalu",2002,"n",,,1.04,1.12,0.97,1.04
"Tuvalu",2003,"n",,1.04,1.12,0.97,1.04,1
"Tuvalu",2004,"n",1.04,1.12,0.97,1.04,1,1.03
"Tuvalu",2005,"n",1.12,0.97,1.04,1,1.03,1.1
"Tuvalu",2006,"n",0.97,1.04,1,1.03,1.1,1.09
"Tuvalu",2007,"n",1.04,1,1.03,1.1,1.09,1
"Tuvalu",2008,"n",1,1.03,1.1,1.09,1,1
"Tuvalu",2009,"n",1.03,1.1,1.09,1,1,1.03
"Uganda",1984,"n",1.14,1.15,1.09,1.01,1,1.03
"Uganda",1985,"n",1.15,1.09,1.01,1,1.03,1.07
"Uganda",1986,"n",1.09,1.01,1,1.03,1.07,1.12
"Uganda",1987,"n",1.01,1,1.03,1.07,1.12,1.1
"Uganda",1988,"n",1,1.03,1.07,1.12,1.1,1.11
"Uganda",1989,"n",1.03,1.07,1.12,1.1,1.11,1.05
"Uganda",1990,"n",1.07,1.12,1.1,1.11,1.05,1.05
"Uganda",1991,"n",1.12,1.1,1.11,1.05,1.05,1.11
"Uganda",1992,"n",1.1,1.11,1.05,1.05,1.11,1.09
"Uganda",1993,"n",1.11,1.05,1.05,1.11,1.09,1.14
"Uganda",1994,"n",1.05,1.05,1.11,1.09,1.14,1.11
"Uganda",1995,"n",1.05,1.11,1.09,1.14,1.11,1.07
"Uganda",1996,"n",1.11,1.09,1.14,1.11,1.07,1.05
"Uganda",1997,"n",1.09,1.14,1.11,1.07,1.05,1.1
"Uganda",1998,"n",1.14,1.11,1.07,1.05,1.1,1.08
"Uganda",1999,"n",1.11,1.07,1.05,1.1,1.08,1.08
"Uganda",2000,"n",1.07,1.05,1.1,1.08,1.08,1.1
"Uganda",2001,"n",1.05,1.1,1.08,1.08,1.1,1.09
"Uganda",2002,"n",1.1,1.08,1.08,1.1,1.09,1.19
"Uganda",2003,"n",1.08,1.08,1.1,1.09,1.19,1
"Uganda",2004,"n",1.08,1.1,1.09,1.19,1,1.14
"Uganda",2005,"n",1.1,1.09,1.19,1,1.14,1.12
"Uganda",2006,"n",1.09,1.19,1,1.14,1.12,1.11
"Uganda",2007,"n",1.19,1,1.14,1.12,1.11,1.08
"Uganda",2008,"n",1,1.14,1.12,1.11,1.08,1.07
"Uganda",2009,"y",1.14,1.12,1.11,1.08,1.07,1.09
"Ukraine",1984,"y",,,,,,
"Ukraine",1985,"n",,,,,,
"Ukraine",1986,"n",,,,,,
"Ukraine",1987,"n",,,,,,
"Ukraine",1988,"n",,,,,,
"Ukraine",1989,"n",,,,,,
"Ukraine",1990,"n",,,,,,
"Ukraine",1991,"n",,,,,,0.88
"Ukraine",1992,"n",,,,,0.88,0.79
"Ukraine",1993,"n",,,,0.88,0.79,0.9
"Ukraine",1994,"n",,,0.88,0.79,0.9,0.92
"Ukraine",1995,"n",,0.88,0.79,0.9,0.92,0.99
"Ukraine",1996,"n",0.88,0.79,0.9,0.92,0.99,0.99
"Ukraine",1997,"n",0.79,0.9,0.92,0.99,0.99,1.01
"Ukraine",1998,"n",0.9,0.92,0.99,0.99,1.01,1.08
"Ukraine",1999,"n",0.92,0.99,0.99,1.01,1.08,1.15
